date,equity
2023-08-21,109495.73465072077
2023-08-22,107992.76837721861
2023-08-23,111511.51148660628
2023-08-24,108675.54434246739
2023-08-25,109754.26036114414
2023-08-28,111975.33262676914
2023-08-29,116613.53657574375
2023-08-30,119538.30438275059
2023-08-31,119105.34619183262
2023-09-01,120604.23510784825
2023-09-05,118014.00718400195
2023-09-06,116745.56286332324
2023-09-07,118008.89925858691
2023-09-08,117470.14750382617
2023-09-11,117769.93398759082
2023-09-12,114651.11651163685
2023-09-13,114304.44712381947
2023-09-14,115860.51925211537
2023-09-15,114300.66607218373
2023-09-18,115906.17231156093
2023-09-19,114574.5721149502
2023-09-20,112893.37712288478
2023-09-21,108837.14000453666
2023-09-22,108001.13020321765
2023-09-25,108938.03138686286
2023-09-26,107084.3526148902
2023-09-27,108686.65553237067
2023-09-28,111248.40449834905
2023-09-29,108051.50509954533
2023-10-02,108748.29074767866
2023-10-03,104416.22749246519
2023-10-04,105983.46884073179
2023-10-05,105511.54498208921
2023-10-06,104620.96641632798
2023-10-09,105828.10678192857
2023-10-10,106798.06956574203
2023-10-11,107169.24081986019
2023-10-12,106244.96832260641
2023-10-13,107860.55931225017
2023-10-16,109594.13237875074
2023-10-17,109305.66387289137
2023-10-18,107783.41060751051
2023-10-19,105392.8248225984
2023-10-20,101276.46367757887
2023-10-23,98407.61451853102
2023-10-24,98061.14681710071
2023-10-25,100590.2746443782
2023-10-26,97110.29875577189
2023-10-27,95090.94929189989
2023-10-30,98296.21218939134
2023-10-31,100400.9909941704
2023-11-01,102556.44337911913
2023-11-02,105132.53639288255
2023-11-03,104775.23671789476
2023-11-06,106410.00358222387
2023-11-07,107006.20748248506
2023-11-08,105895.54496493745
2023-11-09,105263.64351382661
2023-11-10,110345.89712634492
2023-11-13,110297.59278979707
2023-11-14,112726.474015383
2023-11-15,113442.72595345895
2023-11-16,109991.08983970994
2023-11-17,109150.57445885056
2023-11-20,110825.7174031865
2023-11-21,109938.75667930955
2023-11-22,112442.32388332658
2023-11-24,112972.53393581681
2023-11-27,111036.40260716697
2023-11-28,110832.81413670798
2023-11-29,109748.27290745993
2023-11-30,109130.94669670399
2023-12-01,110184.82068220549
2023-12-04,108574.12511030608
2023-12-05,108328.71756330901
2023-12-06,106079.43756452971
2023-12-07,108163.96983686858
2023-12-08,108409.05456892424
2023-12-11,110297.00764298021
2023-12-12,113194.93713211596
2023-12-13,118158.42300247728
2023-12-14,115594.39031815111
2023-12-15,115780.70298599779
2023-12-18,116551.53447327064
2023-12-19,116332.89607214996
2023-12-20,111301.1611184796
2023-12-21,116372.67669770324
2023-12-22,117107.12936493957
2023-12-26,117008.12088868224
2023-12-27,118187.99606415832
2023-12-28,118650.74546906554
2023-12-29,117250.82109162414
2024-01-02,112989.30987103148
2024-01-03,110249.65180934337
2024-01-04,110425.81907237438
2024-01-05,112827.53827632335
2024-01-08,119227.74949611095
2024-01-09,120840.4012028065
2024-01-10,123129.24489974974
2024-01-11,122615.95856854942
2024-01-12,128439.41971967247
2024-01-16,126778.28163526085
2024-01-17,125021.76544950035
2024-01-18,127409.90083310631
2024-01-19,131671.22408469024
2024-01-22,133980.71720009486
2024-01-23,136507.31087781343
2024-01-24,134198.0758723328
2024-01-25,137071.5009570551
2024-01-26,136828.56056551458
2024-01-29,139137.99311403753
2024-01-30,138253.09152068832
2024-01-31,134857.09942579706
2024-02-01,143088.5901057636
2024-02-02,142157.09544633978
2024-02-05,142064.22119402044
2024-02-06,141328.73837469326
2024-02-07,140195.45364625694
2024-02-08,142352.75303240976
2024-02-09,142103.93171282968
2024-02-12,141853.08939715585
2024-02-13,135529.79575701914
2024-02-14,138803.5667531129
2024-02-15,140966.7220265504
2024-02-16,138920.47513569545
2024-02-20,144174.57463263226
2024-02-21,147311.69615793388
2024-02-22,156599.95010484252
2024-02-23,158439.4870091924
2024-02-26,156697.35548124966
2024-02-27,159601.61582289395
2024-02-28,162215.8162165707
2024-02-29,166385.54327116665
2024-03-01,167832.21086607632
2024-03-04,167067.27690611538
2024-03-05,165460.12012968716
2024-03-06,165787.01789961514
2024-03-07,167465.36193571743
2024-03-08,165297.0517689461
2024-03-11,164549.43696112966
2024-03-12,168099.63170142507
2024-03-13,171006.30453391408
2024-03-14,168098.44285102224
2024-03-15,160552.31981543807
2024-03-18,161135.26185158401
2024-03-19,166916.8484681001
2024-03-20,168917.11039698272
2024-03-21,171975.5963207498
2024-03-22,170337.38506894646
2024-03-25,166278.11993430302
2024-03-26,168134.63742087528
2024-03-27,172173.6711504285
2024-03-28,173884.1226198499
2024-04-01,171853.47212031513
2024-04-02,166288.16371832753
2024-04-03,159593.6019870293
2024-04-04,153873.82136329875
2024-04-05,161074.03688606486
2024-04-08,160419.12727150187
2024-04-09,157147.39082512126
2024-04-10,156671.12423881755
2024-04-11,158057.8194673942
2024-04-12,153622.2696337674
2024-04-15,149077.28007686185
2024-04-16,150677.6005915408
2024-04-17,149561.6248720889
2024-04-18,148338.57874095486
2024-04-19,147119.06980576128
2024-04-22,150196.9083702849
2024-04-23,154860.04436979222
2024-04-24,151360.42471718902
2024-04-25,150239.34187593442
2024-04-26,153965.3434468787
2024-04-29,153677.12288871218
2024-04-30,149054.46098533084
2024-05-01,146467.75014701296
2024-05-02,149356.14567139317
2024-05-03,149331.17054895186
2024-05-06,152798.60948498247
2024-05-07,152228.9093398742
2024-05-08,154628.79472348015
2024-05-09,159888.65468594353
2024-05-10,162069.91043087761
2024-05-13,158810.3048476867
2024-05-14,160268.7973251037
2024-05-15,161740.01218411248
2024-05-16,158646.05655667107
2024-05-17,159822.37519833367
2024-05-20,158204.09374234002
2024-05-21,161530.5792327463
2024-05-22,159315.39466243377
2024-05-23,156197.36566812368
2024-05-24,159736.92614251943
2024-05-28,159524.197657412
2024-05-29,154235.9593685326
2024-05-30,152217.43729220645
2024-05-31,152538.62703480732
2024-06-03,150031.94252541062
2024-06-04,148393.65035011765
2024-06-05,152532.3919043779
2024-06-06,152675.98335319594
2024-06-07,153471.05631458058
2024-06-10,155740.6815070363
2024-06-11,151934.81885139665
2024-06-12,154211.9757117482
2024-06-13,156445.85407839777
2024-06-14,155996.35577485978
2024-06-17,158574.17710206925
2024-06-18,159460.54926526497
2024-06-20,163291.47565686653
2024-06-21,163609.44560849617
2024-06-24,165604.4981483216
2024-06-25,162327.80380094002
2024-06-26,163913.40890347908
2024-06-27,166182.56071584192
2024-06-28,166987.6039897677
2024-07-01,168336.82508199185
2024-07-02,171765.97906046954
2024-07-03,169513.5042708855
2024-07-05,172122.04924055323
2024-07-08,172798.1274113296
2024-07-09,178723.23502012476
2024-07-10,181949.76937147364
2024-07-11,179772.03972669825
2024-07-12,180695.37621732935
2024-07-15,182734.78472445323
2024-07-16,188264.31061268074
2024-07-17,183705.26693775493
2024-07-18,172303.6909270397
2024-07-19,168922.90340386206
2024-07-22,171857.8705478745
2024-07-23,172037.4449382859
2024-07-24,166687.01026925235
2024-07-25,171662.22098072476
2024-07-26,179647.68433292813
2024-07-29,177546.38482197231
2024-07-30,186067.57169254727
2024-07-31,184401.52370365564
2024-08-01,185243.7888647625
2024-08-02,178389.13595420256
2024-08-05,165861.0342342388
2024-08-06,169836.7206643342
2024-08-07,170909.21511013497
2024-08-08,173216.0373299836
2024-08-09,172227.44869930734
2024-08-12,170849.4843362092
2024-08-13,170132.88578732003
2024-08-14,173673.05915005197
2024-08-15,170384.18962795724
2024-08-16,172403.97752315988
2024-08-19,173970.90611202706
2024-08-20,175508.471762967
2024-08-21,175321.48533565988
2024-08-22,176304.76427395333
2024-08-23,179392.59294064034
2024-08-26,181071.51074917306
2024-08-27,181977.58084857356
2024-08-28,182175.73123156917
2024-08-29,183064.62969195735
2024-08-30,186391.20308206094
2024-09-03,186503.0845670463
2024-09-04,186435.3656890802
2024-09-05,178489.12569591688
2024-09-06,175164.26013339864
2024-09-09,177904.9594047591
2024-09-10,180717.72193222493
2024-09-11,172195.29187135177
2024-09-12,172797.96934541187
2024-09-13,168873.4454123941
2024-09-16,170105.66892828472
2024-09-17,168365.02157415875
2024-09-18,166697.42172064312
2024-09-19,169225.74906744488
2024-09-20,171813.78649725445
2024-09-23,173103.6188794566
2024-09-24,172326.65620245464
2024-09-25,167048.73802180603
2024-09-26,166519.88200183882
2024-09-27,164866.18095966353
2024-09-30,166174.29257770552
2024-10-01,166188.6988734819
2024-10-02,168152.3774089433
2024-10-03,167027.20820423137
2024-10-04,170413.40011034283
2024-10-07,167747.7544255277
2024-10-08,168408.85524779817
2024-10-09,173064.8849108841
2024-10-10,172694.7839129593
2024-10-11,176720.01316706385
2024-10-14,177015.09081904142
2024-10-15,174710.31279115204
2024-10-16,179978.03353242401
2024-10-17,182300.00321052494
2024-10-18,179674.28856114158
2024-10-21,175484.41216694642
2024-10-22,174073.30418049623
2024-10-23,171808.8567928009
2024-10-24,169782.73268544007
2024-10-25,165729.76797332897
2024-10-28,168730.53105752898
2024-10-29,170754.7525579257
2024-10-30,168794.6970540805
2024-10-31,174119.9914563986
2024-11-01,173408.1531829799
2024-11-04,171739.86099242815
2024-11-05,175825.76699065816
2024-11-06,180680.17373765408
2024-11-07,183277.91860877397
2024-11-08,182923.6233581945
2024-11-11,189070.84444348046
2024-11-12,186270.42871097775
2024-11-13,188368.35894152027
2024-11-14,185928.4329886089
2024-11-15,183651.21457485654
2024-11-18,185333.74038066165
2024-11-19,180971.04280986087
2024-11-20,181251.31079997317
2024-11-21,185778.5634130408
2024-11-22,190796.63752497928
2024-11-25,194243.2262243201
2024-11-26,193222.29099025027
2024-11-27,195469.16295756595
2024-11-29,196791.85607661502
2024-12-02,194019.65320719976
2024-12-03,192803.3323928603
2024-12-04,190742.89076154315
2024-12-05,195295.7499305495
2024-12-06,193609.60659711444
2024-12-09,192074.80010907733
2024-12-10,192637.5508605727
2024-12-11,190308.8182784804
2024-12-12,189382.8727644276
2024-12-13,199224.25723189494
