date,equity
2024-08-22,110583.93280150557
2024-08-23,112760.95178343916
2024-08-26,113482.12432601118
2024-08-27,114096.0260822978
2024-08-28,113614.49117781782
2024-08-29,113144.81287123823
2024-08-30,115619.73167819026
2024-09-03,113751.79459507432
2024-09-04,112848.30923206772
2024-09-05,111926.32113773789
2024-09-06,107214.70841083914
2024-09-09,111546.13165531546
2024-09-10,112445.59019726331
2024-09-11,112140.94783276136
2024-09-12,114279.09389751966
2024-09-13,115858.06165569837
2024-09-16,118838.27147806359
2024-09-17,116346.46102958587
2024-09-18,115909.45163017181
2024-09-19,119231.26068168548
2024-09-20,118857.94407621157
2024-09-23,118081.64921270804
2024-09-24,115432.51649176078
2024-09-25,111313.46860318177
2024-09-26,113741.2464657306
2024-09-27,113213.51369964151
2024-09-30,115067.9110079911
2024-10-01,113741.03986586245
2024-10-02,115237.71773375185
2024-10-03,114591.65999260399
2024-10-04,116217.44258919213
2024-10-07,114366.24309578392
2024-10-08,113300.65578499291
2024-10-09,114610.09365501854
2024-10-10,114848.70027263963
2024-10-11,121301.07110220674
2024-10-14,123586.49999207036
2024-10-15,124178.89709824101
2024-10-16,127479.60311859625
2024-10-17,128548.19113129156
2024-10-18,128448.29322403448
2024-10-21,125024.50598114506
2024-10-22,125412.03595322148
2024-10-23,124488.5299221851
2024-10-24,118367.11280778199
2024-10-25,113745.53964564744
2024-10-28,115850.77415154269
2024-10-29,115200.9765708237
2024-10-30,114157.57971422898
2024-10-31,110293.89834826218
2024-11-01,113045.78094713914
2024-11-04,110579.2964805864
2024-11-05,114362.07684557664
2024-11-06,123911.82338488159
2024-11-07,125530.11535678124
2024-11-08,130258.26369061526
2024-11-11,132685.76814095402
2024-11-12,131596.88471105014
2024-11-13,132251.74445226107
2024-11-14,130322.73541142856
2024-11-15,129183.20836522494
2024-11-18,131827.4666660062
2024-11-19,131122.09267308627
2024-11-20,130589.86364629184
2024-11-21,134891.25064732943
2024-11-22,138253.65669348114
2024-11-25,140191.29227241947
2024-11-26,138921.8134134717
2024-11-27,140282.6080683179
2024-11-29,141504.5067728467
2024-12-02,139016.32851967288
2024-12-03,136402.03469041747
2024-12-04,136831.5178010079
2024-12-05,136861.45936747518
2024-12-06,139613.2756211373
2024-12-09,134800.23325994087
2024-12-10,135051.65600469185
2024-12-11,142370.30711148336
2024-12-12,140647.69460640132
2024-12-13,145006.12410406096
2024-12-16,149309.962208309
2024-12-17,148048.23114446623
2024-12-18,139182.8285718344
2024-12-19,139942.14433721526
2024-12-20,140662.11237540474
2024-12-23,142247.91326346627
2024-12-24,143214.5781346821
2024-12-26,142905.09758963814
2024-12-27,141041.23470511666
2024-12-30,140134.9932958149
2024-12-31,138811.09884085885
2025-01-02,138912.26748099556
2025-01-03,140447.5184117817
2025-01-06,143577.25484671822
2025-01-07,140288.43517371328
2025-01-08,139124.60683652762
2025-01-10,134526.06026240607
2025-01-13,132399.4626442479
2025-01-14,134841.20988681665
2025-01-15,143489.27780862586
2025-01-16,144812.51005709977
2025-01-17,149013.33702296412
2025-01-21,153234.80906067492
2025-01-22,149549.1976349604
2025-01-23,152892.03676225382
2025-01-24,155524.7543026289
2025-01-27,158077.16310466136
2025-01-28,154126.45061457957
2025-01-29,154435.57526744212
2025-01-30,153425.16509045084
2025-01-31,151311.16155422648
2025-02-03,150465.63299282163
2025-02-04,149504.74512936568
2025-02-05,154454.11471631026
2025-02-06,152592.6911246965
2025-02-07,149645.56452568687
2025-02-10,147510.1382065646
2025-02-11,149512.95393379848
2025-02-12,158612.36483413546
2025-02-13,159646.1662715134
2025-02-14,158217.50245315398
2025-02-18,158376.6829646286
2025-02-19,159153.07281143035
2025-02-20,161144.4220698532
2025-02-21,160969.6219752487
2025-02-24,162053.63769180144
2025-02-25,162652.38251907195
2025-02-26,162080.52076370086
2025-02-27,160256.12194473113
2025-02-28,164802.27439529268
2025-03-03,165267.0005643908
2025-03-04,155524.92913939417
2025-03-05,155795.0356915182
2025-03-06,149980.6741138231
2025-03-07,149980.6741138231
2025-03-10,154546.79010640574
2025-03-11,149648.36346303415
2025-03-12,146369.15709172678
2025-03-13,148457.5862032075
2025-03-14,148157.03299199534
2025-03-17,150166.38363266864
2025-03-18,149149.38435746112
2025-03-19,147318.86291278483
2025-03-20,149299.02487720133
2025-03-21,146973.96723331095
2025-03-24,146270.19109881998
2025-03-25,140881.37451512704
2025-03-26,142622.49323232064
2025-03-27,143218.94689519296
2025-03-28,143879.29959447274
2025-03-31,147484.2933803309
2025-04-01,144093.221585186
2025-04-02,141822.62073603438
2025-04-03,143138.0865950929
2025-04-04,134876.24550897648
2025-04-07,132112.05843388967
2025-04-08,132112.05843388967
2025-04-09,132112.05843388967
2025-04-10,132112.05843388967
2025-04-11,132112.05843388967
2025-04-14,132112.05843388967
2025-04-15,132112.05843388967
2025-04-16,132112.05843388967
2025-04-17,132112.05843388967
2025-04-21,132112.05843388967
2025-04-22,132112.05843388967
2025-04-23,132112.05843388967
2025-04-24,132112.05843388967
