date,equity
2024-06-17,166643.9932924506
2024-06-18,166840.55112326116
2024-06-20,165351.16597616643
2024-06-21,163903.38004064205
2024-06-24,163224.94897413507
2024-06-25,162928.43542433038
2024-06-26,164224.92250013605
2024-06-27,164796.65048170343
2024-06-28,164437.4164118792
2024-07-01,164266.26495347376
2024-07-02,165171.7749327218
2024-07-03,164589.83590870435
2024-07-05,165669.69469769057
2024-07-08,166049.24505169448
2024-07-09,167143.46401531753
2024-07-10,167452.35674603042
2024-07-11,165116.34310778783
2024-07-12,166012.78277453588
2024-07-15,166212.3032518308
2024-07-16,167564.85702380346
2024-07-17,163008.76669885477
2024-07-18,159627.3476836049
2024-07-19,159137.22559242806
2024-07-22,159735.6811006325
2024-07-23,160067.83433524737
2024-07-24,157357.96346580578
2024-07-25,157471.0122007038
2024-07-26,160132.47557786587
2024-07-29,159778.93736985806
2024-07-30,161843.76773790005
2024-07-31,161792.49275926236
2024-08-01,163452.7434001315
2024-08-02,161114.21670513137
2024-08-05,157468.30641961333
2024-08-06,159450.52262139556
2024-08-07,158466.013189013
2024-08-08,159942.50387903806
2024-08-09,159540.88612696287
2024-08-12,158015.54101138175
2024-08-13,158351.27489636227
2024-08-14,159853.5319840698
2024-08-15,160005.44208691403
2024-08-16,160283.2860123901
2024-08-19,161119.35163281247
2024-08-20,161840.3432023315
2024-08-21,161999.88002178952
2024-08-22,162107.67700360104
2024-08-23,162369.3283936767
2024-08-26,163306.63975156544
2024-08-27,163616.25232328175
2024-08-28,164049.15289701222
2024-08-29,164758.97175229786
2024-08-30,166396.6782952666
2024-09-03,166805.30813993214
2024-09-04,167217.45999199915
2024-09-05,164913.23986351257
2024-09-06,163808.60668300313
2024-09-09,166179.66276656155
2024-09-10,167575.1756754971
2024-09-11,166371.96740828519
2024-09-12,166782.19371138577
2024-09-13,164745.37955726899
2024-09-16,166187.61745555204
2024-09-17,165533.47278697294
2024-09-18,164732.64547068876
2024-09-19,165358.547605956
2024-09-20,165734.25892811385
2024-09-23,165885.08554249373
2024-09-24,166020.0552123688
2024-09-25,164219.48684523415
2024-09-26,165309.59729808883
2024-09-27,164284.55625750055
2024-09-30,165944.65987993707
2024-10-01,164238.69913317193
2024-10-02,165826.32785631646
2024-10-03,166584.87240435113
2024-10-04,168576.57105089654
2024-10-07,166325.09077861026
2024-10-08,168003.2257578583
2024-10-09,170443.02470042423
2024-10-10,169816.33678080753
2024-10-11,169776.08831431583
2024-10-14,171182.01475932315
2024-10-15,170437.11168827326
2024-10-16,171970.19525684626
2024-10-17,171573.25026096613
2024-10-18,171934.2634740904
2024-10-21,170674.75404413513
2024-10-22,170391.55210169128
2024-10-23,169585.44332178406
2024-10-24,168614.6154104071
2024-10-25,167751.1550957784
2024-10-28,169092.67134088738
2024-10-29,169194.4123877929
2024-10-30,169851.7957648681
2024-10-31,170304.0510345611
2024-11-01,169943.18449967421
2024-11-04,168946.32713883437
2024-11-05,171386.66948976842
2024-11-06,176958.67148768465
2024-11-07,175035.67940699618
2024-11-08,175998.62138545077
2024-11-11,182984.79390772173
2024-11-12,181209.44697900626
2024-11-13,180382.39690728995
2024-11-14,178835.0726236901
2024-11-15,177740.5397237524
2024-11-18,177887.6535408023
2024-11-19,176388.34676020013
2024-11-20,175863.38659922918
2024-11-21,179132.31413142523
2024-11-22,180682.25152842837
2024-11-25,182420.98623761412
2024-11-26,182490.80404004332
2024-11-27,182921.35155972716
2024-11-29,182752.8996363568
2024-12-02,180706.38663968322
2024-12-03,179424.75408317518
2024-12-04,178775.23159155427
2024-12-05,180410.35549673616
2024-12-06,180296.5781110245
2024-12-09,178860.20668158113
2024-12-10,180059.64275106965
2024-12-11,179695.44153155579
2024-12-12,179075.98501959373
2024-12-13,187722.61722174217
2024-12-16,193785.60181036522
2024-12-17,191244.80101385643
2024-12-18,183922.12241506638
2024-12-19,184172.59787893356
2024-12-20,184904.71665995105
2024-12-23,184736.68327627447
2024-12-24,186525.03514395026
2024-12-26,186767.72603140143
2024-12-27,185018.0134232836
2024-12-30,182847.78866132072
2024-12-31,182889.77373822502
2025-01-02,181910.28042208718
2025-01-03,181711.56920992897
2025-01-06,180666.72606436542
2025-01-07,178108.03378992403
2025-01-08,177824.45153881525
2025-01-10,173838.68699009088
2025-01-13,174657.36990482477
2025-01-14,176136.78357682395
2025-01-15,184252.81410966086
2025-01-16,184448.90218339133
2025-01-17,186480.7433088796
2025-01-21,189344.00507340598
2025-01-22,189560.79629502463
2025-01-23,190951.10207352805
2025-01-24,187871.86156589218
